"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","lymphocyte migration into lymphoid organs","GO:0097021","0.5417381756172935","0.2662105591409621","7","967","1","16307","NEDD9"
"GO:BP","negative regulation of intracellular protein transport","GO:0090317","0.5417381756172935","0.2662105591409621","35","967","3","16307","YOD1,ERLEC1,CHP1"
"GO:BP","pyrimidine nucleoside diphosphate metabolic process","GO:0009138","0.5417381756172935","0.2662105591409621","7","967","1","16307","ENTPD7"
"GO:BP","natural killer cell cytokine production","GO:0002370","0.5417381756172935","0.2662105591409621","7","967","1","16307","HLA-E"
"GO:BP","response to granulocyte macrophage colony-stimulating factor","GO:0097012","0.5417381756172935","0.2662105591409621","7","967","1","16307","PDE2A"
"GO:BP","cellular response to granulocyte macrophage colony-stimulating factor stimulus","GO:0097011","0.5417381756172935","0.2662105591409621","7","967","1","16307","PDE2A"
"GO:BP","spermidine metabolic process","GO:0008216","0.5417381756172935","0.2662105591409621","7","967","1","16307","SAT1"
"GO:BP","endothelial cell-matrix adhesion","GO:0090673","0.5417381756172935","0.2662105591409621","7","967","1","16307","RRAS"
"GO:BP","unsaturated fatty acid biosynthetic process","GO:0006636","0.5417381756172935","0.2662105591409621","35","967","3","16307","PNPLA8,PTGES,PTGS1"
"GO:BP","catecholamine metabolic process","GO:0006584","0.5417381756172935","0.2662105591409621","35","967","3","16307","TGFB2,ALDH2,MAOB"
"GO:BP","negative regulation of ruffle assembly","GO:1900028","0.5417381756172935","0.2662105591409621","7","967","1","16307","EVL"
"GO:BP","regulation of membrane lipid distribution","GO:0097035","0.5417381756172935","0.2662105591409621","50","967","4","16307","ANO6,ABCA7,ABCA2,ATP9B"
"GO:BP","glutamine transport","GO:0006868","0.5417381756172935","0.2662105591409621","7","967","1","16307","SLC38A2"
"GO:BP","Golgi disassembly","GO:0090166","0.5417381756172935","0.2662105591409621","7","967","1","16307","GOLGA2"
"GO:BP","regulation of membrane repolarization during action potential","GO:0098903","0.5417381756172935","0.2662105591409621","7","967","1","16307","CACNA2D1"
"GO:BP","regulation of SA node cell action potential","GO:0098907","0.5417381756172935","0.2662105591409621","7","967","1","16307","HCN2"
"GO:BP","membrane depolarization during action potential","GO:0086010","0.5417381756172935","0.2662105591409621","35","967","3","16307","CACNA2D1,CACNA1D,HCN2"
"GO:BP","inorganic anion transmembrane transport","GO:0098661","0.5417381756172935","0.2662105591409621","65","967","5","16307","ANO6,SLC12A6,SLC12A4,GABRE,SLC12A7"
"GO:BP","embryonic skeletal joint development","GO:0072498","0.5417381756172935","0.2662105591409621","7","967","1","16307","WNT9A"
"GO:BP","bundle of His cell to Purkinje myocyte signaling","GO:0086028","0.5417381756172935","0.2662105591409621","7","967","1","16307","CACNA2D1"
"GO:BP","negative regulation of protein K63-linked ubiquitination","GO:1900045","0.5417381756172935","0.2662105591409621","7","967","1","16307","PARP10"
"GO:BP","cardiac muscle cell-cardiac muscle cell adhesion","GO:0086042","0.5417381756172935","0.2662105591409621","7","967","1","16307","JUP"
"GO:BP","bundle of His cell action potential","GO:0086043","0.5417381756172935","0.2662105591409621","7","967","1","16307","CACNA2D1"
"GO:BP","amylin receptor signaling pathway","GO:0097647","0.5417381756172935","0.2662105591409621","7","967","1","16307","ADM"
"GO:BP","metanephric collecting duct development","GO:0072205","0.5417381756172935","0.2662105591409621","7","967","1","16307","WNT7B"
"GO:BP","female pregnancy","GO:0007565","0.5417381756172935","0.2662105591409621","80","967","6","16307","TIMP1,PSG4,MAGED2,CALR,APOL2,PAPPA"
"GO:BP","positive regulation of autophagosome maturation","GO:1901098","0.5417381756172935","0.2662105591409621","7","967","1","16307","TOM1"
"GO:BP","atrioventricular valve formation","GO:0003190","0.5417381756172935","0.2662105591409621","7","967","1","16307","OLFM1"
"GO:BP","substrate-dependent cell migration, cell extension","GO:0006930","0.5417381756172935","0.2662105591409621","7","967","1","16307","SDCBP"
"GO:BP","granzyme-mediated programmed cell death signaling pathway","GO:0140507","0.5417381756172935","0.2662105591409621","7","967","1","16307","LAMP1"
"GO:BP","marginal zone B cell differentiation","GO:0002315","0.5417381756172935","0.2662105591409621","7","967","1","16307","PTK2B"
"GO:BP","determination of digestive tract left/right asymmetry","GO:0071907","0.5417381756172935","0.2662105591409621","7","967","1","16307","MEGF8"
"GO:BP","transcription initiation at RNA polymerase I promoter","GO:0006361","0.5417381756172935","0.2662105591409621","7","967","1","16307","CAVIN1"
"GO:BP","germinal center formation","GO:0002467","0.5417381756172935","0.2662105591409621","7","967","1","16307","TNFAIP3"
"GO:BP","aortic valve development","GO:0003176","0.5417381756172935","0.2662105591409621","35","967","3","16307","TNFRSF1A,BMP2,EFNA1"
"GO:BP","positive regulation of natural killer cell cytokine production","GO:0002729","0.5417381756172935","0.2662105591409621","7","967","1","16307","HLA-E"
"GO:BP","lactone metabolic process","GO:1901334","0.5417381756172935","0.2662105591409621","7","967","1","16307","SLC2A3"
"GO:BP","desmosome organization","GO:0002934","0.5417381756172935","0.2662105591409621","7","967","1","16307","JUP"
"GO:BP","fatty acid elongation, saturated fatty acid","GO:0019367","0.5417381756172935","0.2662105591409621","7","967","1","16307","ELOVL1"
"GO:BP","cellular ketone metabolic process","GO:0042180","0.5417381756172935","0.2662105591409621","174","967","12","16307","PRKAG2,PPARGC1A,BMP2,ERLIN2,PPARA,ADM,ATP2B4,ACADVL,NQO1,PDK4,IRS2,AKR1B1"
"GO:BP","negative regulation of cytoplasmic translation","GO:2000766","0.5417381756172935","0.2662105591409621","7","967","1","16307","CPEB4"
"GO:BP","regulation of aldosterone metabolic process","GO:0032344","0.5417381756172935","0.2662105591409621","7","967","1","16307","BMP2"
"GO:BP","regulation of potassium ion export across plasma membrane","GO:1903764","0.5417381756172935","0.2662105591409621","7","967","1","16307","ANO6"
"GO:BP","regulation of aldosterone biosynthetic process","GO:0032347","0.5417381756172935","0.2662105591409621","7","967","1","16307","BMP2"
"GO:BP","cartilage condensation","GO:0001502","0.5417381756172935","0.2662105591409621","7","967","1","16307","BMP1"
"GO:BP","regulation of Rab protein signal transduction","GO:0032483","0.5417381756172935","0.2662105591409621","7","967","1","16307","MADD"
"GO:BP","positive regulation of early endosome to late endosome transport","GO:2000643","0.5417381756172935","0.2662105591409621","7","967","1","16307","DAB2"
"GO:BP","actin polymerization-dependent cell motility","GO:0070358","0.5417381756172935","0.2662105591409621","7","967","1","16307","EPS8"
"GO:BP","negative regulation of chemotaxis","GO:0050922","0.5417381756172935","0.2662105591409621","50","967","4","16307","SEMA4B,SEMA5A,DUSP1,SEMA3B"
"GO:BP","neurotransmitter uptake","GO:0001504","0.5417381756172935","0.2662105591409621","35","967","3","16307","SNAP25,SLC22A3,ITGB1"
"GO:BP","positive regulation of interleukin-5 production","GO:0032754","0.5417381756172935","0.2662105591409621","7","967","1","16307","PRKCZ"
"GO:BP","regulation of collagen fibril organization","GO:1904026","0.5417381756172935","0.2662105591409621","7","967","1","16307","TNXB"
"GO:BP","regulation of alcohol biosynthetic process","GO:1902930","0.5417381756172935","0.2662105591409621","35","967","3","16307","BMP2,ERLIN2,PTK2B"
"GO:BP","serine transport","GO:0032329","0.5417381756172935","0.2662105591409621","7","967","1","16307","SLC38A2"
"GO:BP","regulation of transforming growth factor beta1 production","GO:0032908","0.5417381756172935","0.2662105591409621","7","967","1","16307","ATP6AP2"
"GO:BP","positive regulation of fibroblast migration","GO:0010763","0.5417381756172935","0.2662105591409621","7","967","1","16307","ITGB1"
"GO:BP","microglial cell migration","GO:1904124","0.5417381756172935","0.2662105591409621","7","967","1","16307","CSF1"
"GO:BP","regulation of entry of bacterium into host cell","GO:2000535","0.5417381756172935","0.2662105591409621","7","967","1","16307","ITGAV"
"GO:BP","response to interleukin-15","GO:0070672","0.5417381756172935","0.2662105591409621","7","967","1","16307","IL15RA"
"GO:BP","renal tubule development","GO:0061326","0.5417381756172935","0.2662105591409621","50","967","4","16307","BMP2,STAT1,WNT7B,COL4A1"
"GO:BP","fatty acid alpha-oxidation","GO:0001561","0.5417381756172935","0.2662105591409621","7","967","1","16307","SLC27A2"
"GO:BP","dendrite morphogenesis","GO:0048813","0.5417381756172935","0.2662105591409621","96","967","7","16307","MINK1,GSK3B,OBSL1,WASL,EFNA1,RAPGEF2,SDC2"
"GO:BP","regulation of NAD(P)H oxidase activity","GO:0033860","0.5417381756172935","0.2662105591409621","7","967","1","16307","RFK"
"GO:BP","negative regulation of cardiac muscle cell apoptotic process","GO:0010667","0.5417381756172935","0.2662105591409621","7","967","1","16307","PPP1R10"
"GO:BP","negative regulation of glycogen metabolic process","GO:0070874","0.5417381756172935","0.2662105591409621","7","967","1","16307","GSK3B"
"GO:BP","regulation of cardiac muscle adaptation","GO:0010612","0.5417381756172935","0.2662105591409621","7","967","1","16307","ATP2B4"
"GO:BP","regulation of toll-like receptor 3 signaling pathway","GO:0034139","0.5417381756172935","0.2662105591409621","7","967","1","16307","TNFAIP3"
"GO:BP","positive regulation of T-helper 2 cell cytokine production","GO:2000553","0.5417381756172935","0.2662105591409621","7","967","1","16307","PRKCZ"
"GO:BP","negative regulation of nuclease activity","GO:0032074","0.5417381756172935","0.2662105591409621","7","967","1","16307","TMBIM6"
"GO:BP","regulation of I-kappaB phosphorylation","GO:1903719","0.5417381756172935","0.2662105591409621","7","967","1","16307","SIRPA"
"GO:BP","regulation of glucocorticoid biosynthetic process","GO:0031946","0.5417381756172935","0.2662105591409621","7","967","1","16307","BMP2"
"GO:BP","glycoside catabolic process","GO:0016139","0.5417381756172935","0.2662105591409621","7","967","1","16307","FUCA1"
"GO:BP","negative regulation of dendritic spine development","GO:0061000","0.5417381756172935","0.2662105591409621","7","967","1","16307","EFNA1"
"GO:BP","regulation of oxidative stress-induced cell death","GO:1903201","0.5417381756172935","0.2662105591409621","50","967","4","16307","P4HB,GPR37,TXN,STK26"
"GO:BP","cardiac pacemaker cell development","GO:0060926","0.5417381756172935","0.2662105591409621","7","967","1","16307","TBX3"
"GO:BP","regulation of cardiac muscle hypertrophy in response to stress","GO:1903242","0.5417381756172935","0.2662105591409621","7","967","1","16307","ATP2B4"
"GO:BP","protein localization to membrane raft","GO:1903044","0.5417381756172935","0.2662105591409621","7","967","1","16307","ATP1B1"
"GO:BP","placenta blood vessel development","GO:0060674","0.5417381756172935","0.2662105591409621","7","967","1","16307","ITGB8"
"GO:BP","fatty acid elongation, unsaturated fatty acid","GO:0019368","0.5417381756172935","0.2662105591409621","7","967","1","16307","ELOVL1"
"GO:BP","regulation of atrial cardiac muscle cell membrane repolarization","GO:0060372","0.5417381756172935","0.2662105591409621","7","967","1","16307","CACNA1D"
"GO:BP","L-ascorbic acid metabolic process","GO:0019852","0.5417381756172935","0.2662105591409621","7","967","1","16307","SLC2A3"
"GO:BP","heart trabecula formation","GO:0060347","0.5417381756172935","0.2662105591409621","7","967","1","16307","TGFBR3"
"GO:BP","trigeminal nerve development","GO:0021559","0.5417381756172935","0.2662105591409621","7","967","1","16307","PLXNA3"
"GO:BP","positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway","GO:2001269","0.5417381756172935","0.2662105591409621","7","967","1","16307","GSN"
"GO:BP","protein repair","GO:0030091","0.5417381756172935","0.2662105591409621","7","967","1","16307","FN3K"
"GO:BP","nucleotide-sugar transmembrane transport","GO:0015780","0.5417381756172935","0.2662105591409621","7","967","1","16307","SLC35C1"
"GO:BP","cardiac muscle contraction","GO:0060048","0.5417381756172935","0.2662105591409621","111","967","8","16307","JUP,BIN1,CACNA2D1,ATP1A1,CACNA1D,ATP2A2,ATP1B1,GSN"
"GO:BP","regulation of transmission of nerve impulse","GO:0051969","0.5417381756172935","0.2662105591409621","7","967","1","16307","TYMP"
"GO:BP","response to stimulus involved in regulation of muscle adaptation","GO:0014874","0.5417381756172935","0.2662105591409621","7","967","1","16307","FBXO32"
"GO:BP","nuclear-transcribed mRNA catabolic process, deadenylation-independent decay","GO:0031086","0.5417381756172935","0.2662105591409621","7","967","1","16307","ZFP36L1"
"GO:BP","regulation of cardioblast differentiation","GO:0051890","0.5417381756172935","0.2662105591409621","7","967","1","16307","TGFB2"
"GO:BP","post-translational protein targeting to membrane, translocation","GO:0031204","0.5417381756172935","0.2662105591409621","7","967","1","16307","SEC61G"
"GO:BP","negative regulation of double-strand break repair via nonhomologous end joining","GO:2001033","0.5417381756172935","0.2662105591409621","7","967","1","16307","ERCC6"
"GO:BP","glutamate secretion","GO:0014047","0.5417381756172935","0.2662105591409621","7","967","1","16307","SLC38A2"
"GO:BP","membrane raft localization","GO:0051665","0.5417381756172935","0.2662105591409621","7","967","1","16307","GSN"
"GO:BP","regulation of fever generation","GO:0031620","0.5417381756172935","0.2662105591409621","7","967","1","16307","PTGES"
"GO:BP","adiponectin secretion","GO:0070162","0.5417381756172935","0.2662105591409621","7","967","1","16307","RAB11FIP5"
"GO:BP","regulation of adiponectin secretion","GO:0070163","0.5417381756172935","0.2662105591409621","7","967","1","16307","RAB11FIP5"
"GO:BP","positive regulation of lipopolysaccharide-mediated signaling pathway","GO:0031666","0.5417381756172935","0.2662105591409621","7","967","1","16307","SASH1"
"GO:BP","adherens junction maintenance","GO:0034334","0.5417381756172935","0.2662105591409621","7","967","1","16307","PLEKHA7"
"GO:BP","positive regulation of fibroblast apoptotic process","GO:2000271","0.5417381756172935","0.2662105591409621","7","967","1","16307","STK17A"
"GO:BP","regulation of microglial cell migration","GO:1904139","0.5417381756172935","0.2662105591409621","7","967","1","16307","CSF1"
"GO:BP","fatty acid elongation, monounsaturated fatty acid","GO:0034625","0.5417381756172935","0.2662105591409621","7","967","1","16307","ELOVL1"
"GO:BP","cannabinoid signaling pathway","GO:0038171","0.5417381756172935","0.2662105591409621","7","967","1","16307","MGLL"
"GO:BP","type III interferon-mediated signaling pathway","GO:0038196","0.5417381756172935","0.2662105591409621","7","967","1","16307","JAK1"
"GO:BP","regulation of MDA-5 signaling pathway","GO:0039533","0.5417381756172935","0.2662105591409621","7","967","1","16307","RIOK3"
"GO:BP","negative regulation of smooth muscle cell apoptotic process","GO:0034392","0.5417381756172935","0.2662105591409621","7","967","1","16307","LYPD3"
"GO:BP","catechol-containing compound metabolic process","GO:0009712","0.5417381756172935","0.2662105591409621","35","967","3","16307","TGFB2,ALDH2,MAOB"
"GO:BP","regulation of male gonad development","GO:2000018","0.5417381756172935","0.2662105591409621","7","967","1","16307","CITED2"
"GO:BP","positive regulation of mitotic cell cycle","GO:0045931","0.5417381756172935","0.2662105591409621","96","967","7","16307","ADAMTS1,MDM2,HYAL1,APP,PPP1R10,EGFR,RRM2B"
"GO:BP","dopamine catabolic process","GO:0042420","0.5417381756172935","0.2662105591409621","7","967","1","16307","MAOB"
"GO:BP","endodermal cell fate specification","GO:0001714","0.5417381756172935","0.2662105591409621","7","967","1","16307","SOX17"
"GO:BP","antigen processing and presentation of exogenous peptide antigen via MHC class I","GO:0042590","0.5417381756172935","0.2662105591409621","7","967","1","16307","HLA-A"
"GO:BP","thiamine-containing compound metabolic process","GO:0042723","0.5417381756172935","0.2662105591409621","7","967","1","16307","SLC19A2"
"GO:BP","positive regulation of gluconeogenesis","GO:0045722","0.5417381756172935","0.2662105591409621","7","967","1","16307","PPARGC1A"
"GO:BP","regulation of glial cell differentiation","GO:0045685","0.5417381756172935","0.2662105591409621","35","967","3","16307","BIN1,BMP2,LDLR"
"GO:BP","presynaptic active zone organization","GO:1990709","0.5417381756172935","0.2662105591409621","7","967","1","16307","CAST"
"GO:BP","nodal signaling pathway involved in determination of left/right asymmetry","GO:0038107","0.5417381756172935","0.2662105591409621","7","967","1","16307","CITED2"
"GO:BP","regulation of neuron differentiation","GO:0045664","0.5417381756172935","0.2662105591409621","96","967","7","16307","BIN1,YWHAG,GSK3B,BMP2,CALR,GDPD5,GPRC5B"
"GO:BP","regulation of T-helper 2 cell differentiation","GO:0045628","0.5417381756172935","0.2662105591409621","7","967","1","16307","PRKCZ"
"GO:BP","peptidyl-tyrosine dephosphorylation involved in inactivation of protein kinase activity","GO:1990264","0.5417381756172935","0.2662105591409621","7","967","1","16307","DUSP10"
"GO:BP","regulation of leukocyte degranulation","GO:0043300","0.5417381756172935","0.2662105591409621","35","967","3","16307","VAMP8,UNC13D,LAMP1"
"GO:BP","constitutive secretory pathway","GO:0045054","0.5417381756172935","0.2662105591409621","7","967","1","16307","TMEM167B"
"GO:BP","positive regulation by host of viral genome replication","GO:0044829","0.5417381756172935","0.2662105591409621","7","967","1","16307","TBC1D20"
"GO:BP","regulation of mitochondrial mRNA stability","GO:0044528","0.5417381756172935","0.2662105591409621","7","967","1","16307","FASTK"
"GO:BP","regulation of transcription from RNA polymerase II promoter in response to stress","GO:0043618","0.5417381756172935","0.2662105591409621","35","967","3","16307","HMOX1,CITED2,MUC1"
"GO:BP","response to estrogen","GO:0043627","0.5417381756172935","0.2662105591409621","35","967","3","16307","CITED2,WBP2,GSTM3"
"GO:BP","regulation of organelle transport along microtubule","GO:1902513","0.5417381756172935","0.2662105591409621","7","967","1","16307","LAMP1"
"GO:BP","purine ribonucleoside monophosphate catabolic process","GO:0009169","0.5417381756172935","0.2662105591409621","7","967","1","16307","NT5E"
"GO:BP","ribonucleoside monophosphate catabolic process","GO:0009158","0.5417381756172935","0.2662105591409621","7","967","1","16307","NT5E"
"GO:BP","regulation of excretion","GO:0044062","0.5417381756172935","0.2662105591409621","7","967","1","16307","NPR1"
"GO:BP","mitochondrion-endoplasmic reticulum membrane tethering","GO:1990456","0.5417381756172935","0.2662105591409621","7","967","1","16307","ATP2A2"
"GO:BP","positive regulation of protein localization to centrosome","GO:1904781","0.5417381756172935","0.2662105591409621","7","967","1","16307","GSK3B"
"GO:BP","synaptic vesicle docking","GO:0016081","0.5417381756172935","0.2662105591409621","7","967","1","16307","SNAP25"
"GO:BP","positive regulation of urine volume","GO:0035810","0.5417381756172935","0.2662105591409621","7","967","1","16307","NPR1"
"GO:BP","response to glycoprotein","GO:1904587","0.5417381756172935","0.2662105591409621","7","967","1","16307","MAN1B1"
"GO:BP","hematopoietic stem cell migration","GO:0035701","0.5417381756172935","0.2662105591409621","7","967","1","16307","GAS6"
"GO:BP","histone monoubiquitination","GO:0010390","0.5417381756172935","0.2662105591409621","35","967","3","16307","DTX3L,DDB2,BCOR"
"GO:BP","clathrin-coated vesicle cargo loading, AP-3-mediated","GO:0035654","0.5417381756172935","0.2662105591409621","7","967","1","16307","AP3S1"
"GO:BP","platelet-derived growth factor receptor-alpha signaling pathway","GO:0035790","0.5417381756172935","0.2662105591409621","7","967","1","16307","PDGFA"
"GO:BP","cleavage furrow formation","GO:0036089","0.5417381756172935","0.2662105591409621","7","967","1","16307","SPIRE2"
"GO:BP","cellular response to amino acid stimulus","GO:0071230","0.5417381756172935","0.2662105591409621","35","967","3","16307","CAPN2,SESN1,CPEB4"
"GO:BP","clathrin-coated vesicle cargo loading","GO:0035652","0.5417381756172935","0.2662105591409621","7","967","1","16307","AP3S1"
"GO:BP","inositol phosphate-mediated signaling","GO:0048016","0.5417381756172935","0.2662105591409621","50","967","4","16307","GSK3B,ATP2B4,FHL2,CHP1"
"GO:BP","regulation of protein dephosphorylation","GO:0035304","0.5417381756172935","0.2662105591409621","80","967","6","16307","ITGA1,GNA12,GSK3B,PPP1R15B,LGALS3,SMPD1"
"GO:BP","fatty acid elongation, polyunsaturated fatty acid","GO:0034626","0.5417381756172935","0.2662105591409621","7","967","1","16307","ELOVL1"
"GO:BP","cellular response to type III interferon","GO:0071358","0.5417381756172935","0.2662105591409621","7","967","1","16307","JAK1"
"GO:BP","maintenance of lens transparency","GO:0036438","0.5417381756172935","0.2662105591409621","7","967","1","16307","CHMP4B"
"GO:BP","fever generation","GO:0001660","0.5417381756172935","0.2662105591409621","7","967","1","16307","PTGES"
"GO:BP","regulation of cortisol biosynthetic process","GO:2000064","0.5417381756172935","0.2662105591409621","7","967","1","16307","BMP2"
"GO:BP","synapse assembly","GO:0007416","0.5419661528955844","0.26602783536139124","128","967","9","16307","PLXNB2,APP,OBSL1,CLSTN1,SDK1,PLXND1,AGRN,WNT5A,DNER"
"GO:BP","regulation of Ras protein signal transduction","GO:0046578","0.5440337187537532","0.2643741822597706","144","967","10","16307","ARHGAP17,TGFB2,ABL2,EPS8L2,AKAP13,AUTS2,MADD,EPS8,HEG1,SQSTM1"
"GO:BP","striated muscle tissue development","GO:0014706","0.5440337187537532","0.2643741822597706","144","967","10","16307","TGFB2,NEBL,ALPK2,BMP2,OBSL1,TBX3,AKAP13,MTPN,TGFBR3,ADPRHL1"
"GO:BP","response to carbohydrate","GO:0009743","0.5479623008518334","0.2612493194266045","97","967","7","16307","PRKAA2,SLC26A6,ZFP36L1,GAS6,RAB11FIP5,IRS2,LPL"
"GO:BP","negative regulation of osteoclast differentiation","GO:0045671","0.5491477901327136","0.2603107597366459","21","967","2","16307","FSTL3,FBN1"
"GO:BP","positive regulation of transcription regulatory region DNA binding","GO:2000679","0.5491477901327136","0.2603107597366459","21","967","2","16307","PAX6,NIBAN2"
"GO:BP","regulation of muscle tissue development","GO:1901861","0.5491477901327136","0.2603107597366459","21","967","2","16307","NIBAN2,MTPN"
"GO:BP","protein mannosylation","GO:0035268","0.5491477901327136","0.2603107597366459","21","967","2","16307","DPY19L1,TMTC1"
"GO:BP","extracellular exosome biogenesis","GO:0097734","0.5491477901327136","0.2603107597366459","21","967","2","16307","SDCBP,SDC4"
"GO:BP","poly(A)+ mRNA export from nucleus","GO:0016973","0.5491477901327136","0.2603107597366459","21","967","2","16307","MCM3AP,PCID2"
"GO:BP","olefinic compound biosynthetic process","GO:0120255","0.5491477901327136","0.2603107597366459","21","967","2","16307","BMP2,ADM"
"GO:BP","SNARE complex assembly","GO:0035493","0.5491477901327136","0.2603107597366459","21","967","2","16307","VAMP8,VAMP3"
"GO:BP","positive regulation of potassium ion transmembrane transporter activity","GO:1901018","0.5491477901327136","0.2603107597366459","21","967","2","16307","ATP1B3,ATP1B1"
"GO:BP","positive regulation of heart growth","GO:0060421","0.5491477901327136","0.2603107597366459","21","967","2","16307","TGFBR3,BASP1"
"GO:BP","negative regulation of viral life cycle","GO:1903901","0.5491477901327136","0.2603107597366459","21","967","2","16307","IFITM3,GSN"
"GO:BP","ceramide catabolic process","GO:0046514","0.5491477901327136","0.2603107597366459","21","967","2","16307","NEU1,ASAH1"
"GO:BP","sphingosine metabolic process","GO:0006670","0.5491477901327136","0.2603107597366459","21","967","2","16307","ABCA2,ASAH1"
"GO:BP","positive regulation of organ growth","GO:0046622","0.5491477901327136","0.2603107597366459","21","967","2","16307","TGFBR3,BASP1"
"GO:BP","diencephalon development","GO:0021536","0.5491477901327136","0.2603107597366459","21","967","2","16307","BMP2,SEMA5A"
"GO:BP","cardiac atrium morphogenesis","GO:0003209","0.5491477901327136","0.2603107597366459","21","967","2","16307","TGFB2,BMP2"
"GO:BP","positive regulation of hemostasis","GO:1900048","0.5491477901327136","0.2603107597366459","21","967","2","16307","ANO6,SERPINE1"
"GO:BP","positive regulation of coagulation","GO:0050820","0.5491477901327136","0.2603107597366459","21","967","2","16307","ANO6,SERPINE1"
"GO:BP","regulation of mitotic cell cycle spindle assembly checkpoint","GO:0090266","0.5491477901327136","0.2603107597366459","21","967","2","16307","PCID2,DUSP1"
"GO:BP","regulation of mast cell activation involved in immune response","GO:0033006","0.5491477901327136","0.2603107597366459","21","967","2","16307","VAMP8,UNC13D"
"GO:BP","positive regulation of blood coagulation","GO:0030194","0.5491477901327136","0.2603107597366459","21","967","2","16307","ANO6,SERPINE1"
"GO:BP","regulation of mitotic spindle checkpoint","GO:1903504","0.5491477901327136","0.2603107597366459","21","967","2","16307","PCID2,DUSP1"
"GO:BP","positive regulation of organic acid transport","GO:0032892","0.5491477901327136","0.2603107597366459","21","967","2","16307","ACSL1,ITGB1"
"GO:BP","regulation of miRNA maturation","GO:1903798","0.5491477901327136","0.2603107597366459","21","967","2","16307","EGFR,STAT3"
"GO:BP","protein localization to endosome","GO:0036010","0.5491477901327136","0.2603107597366459","21","967","2","16307","WASHC2C,DTX3L"
"GO:BP","regulation of spindle checkpoint","GO:0090231","0.5491477901327136","0.2603107597366459","21","967","2","16307","PCID2,DUSP1"
"GO:BP","IRE1-mediated unfolded protein response","GO:0036498","0.5491477901327136","0.2603107597366459","21","967","2","16307","DNAJB9,DNAJC10"
"GO:BP","negative regulation of mononuclear cell migration","GO:0071676","0.5491477901327136","0.2603107597366459","21","967","2","16307","WASL,DUSP1"
"GO:BP","protein localization to cell junction","GO:1902414","0.5491477901327136","0.2603107597366459","66","967","5","16307","STX3,ZDHHC7,WNT5A,HEG1,JAK1"
"GO:BP","apoptotic process involved in development","GO:1902742","0.5491477901327136","0.2603107597366459","21","967","2","16307","TGFB2,TNFRSF1A"
"GO:BP","NAD biosynthetic process","GO:0009435","0.5491477901327136","0.2603107597366459","21","967","2","16307","PARP9,PARP10"
"GO:BP","late endosome to lysosome transport","GO:1902774","0.5491477901327136","0.2603107597366459","21","967","2","16307","ARL8B,CHMP4B"
"GO:BP","striated muscle adaptation","GO:0014888","0.5491477901327136","0.2603107597366459","21","967","2","16307","ATP2B4,GSN"
"GO:BP","regulation of programmed necrotic cell death","GO:0062098","0.5491477901327136","0.2603107597366459","21","967","2","16307","CYLD,ASAH1"
"GO:BP","skeletal muscle tissue development","GO:0007519","0.5491477901327136","0.2603107597366459","66","967","5","16307","MYH14,SVIL,GPC1,IGSF8,NIBAN2"
"GO:BP","oligodendrocyte development","GO:0014003","0.5491477901327136","0.2603107597366459","21","967","2","16307","ABCA2,CLU"
"GO:BP","ribonucleoside metabolic process","GO:0009119","0.5491477901327136","0.2603107597366459","21","967","2","16307","CDA,UPP1"
"GO:BP","calcium ion transmembrane import into cytosol","GO:0097553","0.5513074966369355","0.2586061019776182","145","967","10","16307","TMBIM6,CACNA2D1,CACNA1D,IBTK,PTK2B,SLC8B1,UBASH3B,ITPR2,ATP2B4,ITPR1"
"GO:BP","polyol biosynthetic process","GO:0046173","0.5513074966369355","0.2586061019776182","51","967","4","16307","ABCA2,PTK2B,ITPKB,ASAH1"
"GO:BP","release of cytochrome c from mitochondria","GO:0001836","0.5513074966369355","0.2586061019776182","51","967","4","16307","BID,PMAIP1,MFF,CLU"
"GO:BP","chemical synaptic transmission, postsynaptic","GO:0099565","0.5513074966369355","0.2586061019776182","51","967","4","16307","GSK3B,APP,PRKCZ,PTK2B"
"GO:BP","temperature homeostasis","GO:0001659","0.5513074966369355","0.2586061019776182","161","967","11","16307","DECR1,RHEB,LGR4,PPARGC1A,ACSL1,ACADVL,WNT10B,STAT3,EPAS1,PTGES,ALPL"
"GO:BP","heart process","GO:0003015","0.5513074966369355","0.2586061019776182","193","967","13","16307","JUP,TGFB2,BIN1,CACNA2D1,ATP1A1,CACNA1D,ATP2A2,AKAP13,ATP1B1,ADM,ATP2B4,HCN2,GSN"
"GO:BP","regulation of potassium ion transmembrane transporter activity","GO:1901016","0.5513074966369355","0.2586061019776182","51","967","4","16307","ATP1B3,CACNA1D,ATP1B1,ITGB1"
"GO:BP","intermediate filament cytoskeleton organization","GO:0045104","0.5520362034439228","0.25803243958902283","82","967","6","16307","PPL,KRT17,MTM1,DNAJB6,SYNM,PLEC"
"GO:BP","cellular glucose homeostasis","GO:0001678","0.5520362034439228","0.25803243958902283","82","967","6","16307","PRKAA2,PPARGC1A,HK2,GAS6,FOXK1,RAB11FIP5"
"GO:BP","bone resorption","GO:0045453","0.5531343873525603","0.25716934139842174","36","967","3","16307","PTK2B,UBASH3B,TNFAIP3"
"GO:BP","cellular detoxification","GO:1990748","0.5531343873525603","0.25716934139842174","36","967","3","16307","SESN1,NQO1,GSTM3"
