"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","prostate gland development","GO:0030850","0.7838174721774245","0.10578505983511916","10","988","1","16307","FGFR2"
"GO:BP","reactive oxygen species biosynthetic process","GO:1903409","0.7838174721774245","0.10578505983511916","41","988","3","16307","TRAP1,SNCA,SLC5A3"
"GO:BP","positive regulation of transforming growth factor beta receptor signaling pathway","GO:0030511","0.7838174721774245","0.10578505983511916","25","988","2","16307","HSP90AB1,C20ORF27"
"GO:BP","positive regulation of protein targeting to membrane","GO:0090314","0.7838174721774245","0.10578505983511916","25","988","2","16307","AKT2,ANK3"
"GO:BP","fatty-acyl-CoA biosynthetic process","GO:0046949","0.7838174721774245","0.10578505983511916","25","988","2","16307","PPT1,ACACA"
"GO:BP","ether lipid biosynthetic process","GO:0008611","0.7838174721774245","0.10578505983511916","10","988","1","16307","AGPS"
"GO:BP","activation of protein kinase activity","GO:0032147","0.7838174721774245","0.10578505983511916","89","988","6","16307","TPX2,KIF14,ECT2,CLSPN,CCDC88A,IRAK1"
"GO:BP","ephrin receptor signaling pathway","GO:0048013","0.7838174721774245","0.10578505983511916","41","988","3","16307","PTPN11,EFNB2,EPHA7"
"GO:BP","dermatan sulfate proteoglycan metabolic process","GO:0050655","0.7838174721774245","0.10578505983511916","10","988","1","16307","DSEL"
"GO:BP","dopamine uptake involved in synaptic transmission","GO:0051583","0.7838174721774245","0.10578505983511916","10","988","1","16307","SNCA"
"GO:BP","regulation of protein catabolic process in the vacuole","GO:1904350","0.7838174721774245","0.10578505983511916","10","988","1","16307","LAPTM4B"
"GO:BP","mitochondrion morphogenesis","GO:0070584","0.7838174721774245","0.10578505983511916","10","988","1","16307","WASF1"
"GO:BP","NADH regeneration","GO:0006735","0.7838174721774245","0.10578505983511916","10","988","1","16307","ENO1"
"GO:BP","regulation of ER-associated ubiquitin-dependent protein catabolic process","GO:1903069","0.7838174721774245","0.10578505983511916","10","988","1","16307","USP14"
"GO:BP","negative regulation of intracellular estrogen receptor signaling pathway","GO:0033147","0.7838174721774245","0.10578505983511916","10","988","1","16307","BRCA1"
"GO:BP","organelle transport along microtubule","GO:0072384","0.7838174721774245","0.10578505983511916","73","988","5","16307","TMEM201,KIF5B,MAPT,LRPPRC,KIF1C"
"GO:BP","membrane disassembly","GO:0030397","0.7838174721774245","0.10578505983511916","10","988","1","16307","PLK1"
"GO:BP","response to platelet-derived growth factor","GO:0036119","0.7838174721774245","0.10578505983511916","10","988","1","16307","MARS1"
"GO:BP","regulation of leukocyte adhesion to vascular endothelial cell","GO:1904994","0.7838174721774245","0.10578505983511916","25","988","2","16307","CHST2,IRAK1"
"GO:BP","regulation of cellular amino acid metabolic process","GO:0006521","0.7838174721774245","0.10578505983511916","10","988","1","16307","BCKDK"
"GO:BP","alpha-linolenic acid metabolic process","GO:0036109","0.7838174721774245","0.10578505983511916","10","988","1","16307","FADS1"
"GO:BP","tricarboxylic acid cycle","GO:0006099","0.7838174721774245","0.10578505983511916","25","988","2","16307","SDHB,DLST"
"GO:BP","Golgi ribbon formation","GO:0090161","0.7838174721774245","0.10578505983511916","10","988","1","16307","PRMT5"
"GO:BP","regulation of DNA-templated transcription in response to stress","GO:0043620","0.7838174721774245","0.10578505983511916","41","988","3","16307","ATF4,CHEK1,RPS6KA1"
"GO:BP","dendrite development","GO:0016358","0.7849508637353979","0.10515752832031597","155","988","10","16307","DBN1,BMP5,RAP2A,PTEN,HDAC2,BCL11A,YWHAH,PTPRD,LRP4,MAP1A"
"GO:BP","forebrain development","GO:0030900","0.7849508637353979","0.10515752832031597","155","988","10","16307","COL3A1,KIF14,KDM2B,STIL,TACC3,PTEN,PALS1,WDR62,FGFR2,ROBO1"
"GO:BP","peptide catabolic process","GO:0043171","0.7910817114331536","0.10177865557724967","26","988","2","16307","CHAC2,LTA4H"
"GO:BP","cortical actin cytoskeleton organization","GO:0030866","0.7910817114331536","0.10177865557724967","26","988","2","16307","RACGAP1,FHOD1"
"GO:BP","heme biosynthetic process","GO:0006783","0.7910817114331536","0.10177865557724967","26","988","2","16307","HMBS,PGRMC1"
"GO:BP","regulation of nitric oxide biosynthetic process","GO:0045428","0.7910817114331536","0.10177865557724967","42","988","3","16307","HSP90AB1,KHSRP,HSP90AA1"
"GO:BP","acyl-CoA biosynthetic process","GO:0071616","0.7910817114331536","0.10177865557724967","42","988","3","16307","ACLY,PPT1,ACACA"
"GO:BP","chaperone cofactor-dependent protein refolding","GO:0051085","0.7910817114331536","0.10177865557724967","26","988","2","16307","SDF2L1,PTGES3"
"GO:BP","negative regulation of reactive oxygen species metabolic process","GO:2000378","0.7910817114331536","0.10177865557724967","26","988","2","16307","BRCA1,TRAP1"
"GO:BP","positive regulation of erythrocyte differentiation","GO:0045648","0.7910817114331536","0.10177865557724967","26","988","2","16307","HMGB2,PRMT1"
"GO:BP","thioester biosynthetic process","GO:0035384","0.7910817114331536","0.10177865557724967","42","988","3","16307","ACLY,PPT1,ACACA"
"GO:BP","negative regulation of insulin receptor signaling pathway","GO:0046627","0.7910817114331536","0.10177865557724967","26","988","2","16307","GRB14,PTPN2"
"GO:BP","regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","GO:1902175","0.7910817114331536","0.10177865557724967","26","988","2","16307","TRAP1,SFPQ"
"GO:BP","regulation of intracellular estrogen receptor signaling pathway","GO:0033146","0.7910817114331536","0.10177865557724967","26","988","2","16307","BRCA1,CARM1"
"GO:BP","animal organ formation","GO:0048645","0.7910817114331536","0.10177865557724967","26","988","2","16307","FGFR2,ROBO1"
"GO:BP","negative regulation of macroautophagy","GO:0016242","0.7910817114331536","0.10177865557724967","26","988","2","16307","UBQLN4,NUPR1"
"GO:BP","Rho protein signal transduction","GO:0007266","0.7910817114331536","0.10177865557724967","123","988","8","16307","COL3A1,STMN1,STARD8,CDC42EP1,RACGAP1,RALBP1,ROBO1,F2R"
"GO:BP","inflammatory response to antigenic stimulus","GO:0002437","0.7910817114331536","0.10177865557724967","42","988","3","16307","HMGB1,HMGB2,KARS1"
"GO:BP","acylglycerol biosynthetic process","GO:0046463","0.7910817114331536","0.10177865557724967","42","988","3","16307","SCARB1,SREBF1,PCK2"
"GO:BP","modulation by host of viral process","GO:0044788","0.7910817114331536","0.10177865557724967","42","988","3","16307","FASN,NUCKS1,PPIB"
"GO:BP","negative regulation of cell junction assembly","GO:1901889","0.7910817114331536","0.10177865557724967","26","988","2","16307","RCC2,PTEN"
"GO:BP","neutral lipid biosynthetic process","GO:0046460","0.7910817114331536","0.10177865557724967","42","988","3","16307","SCARB1,SREBF1,PCK2"
"GO:BP","protein quality control for misfolded or incompletely synthesized proteins","GO:0006515","0.7910817114331536","0.10177865557724967","26","988","2","16307","LONP1,NGLY1"
"GO:BP","DNA catabolic process","GO:0006308","0.7910817114331536","0.10177865557724967","26","988","2","16307","APEX1,CDKN2A"
"GO:BP","regulation of Arp2/3 complex-mediated actin nucleation","GO:0034315","0.7910817114331536","0.10177865557724967","26","988","2","16307","WASF1,BRK1"
"GO:BP","regulation of establishment or maintenance of cell polarity","GO:0032878","0.7910817114331536","0.10177865557724967","26","988","2","16307","RACK1,KIF20B"
"GO:BP","maintenance of protein location in cell","GO:0032507","0.7910817114331536","0.10177865557724967","58","988","4","16307","HNRNPU,ANK3,CCDC88A,RANGAP1"
"GO:BP","positive regulation of glucose import","GO:0046326","0.7910817114331536","0.10177865557724967","26","988","2","16307","AKT2,PTPN11"
"GO:BP","protein autoubiquitination","GO:0051865","0.8012709754752201","0.09622058846980787","75","988","5","16307","BRCA1,UBE2T,UHRF1,MTA1,RNF187"
"GO:BP","regulation of stress fiber assembly","GO:0051492","0.8012709754752201","0.09622058846980787","75","988","5","16307","STMN1,ACTG1,CCDC88A,PFN2,FHOD1"
"GO:BP","myelination","GO:0042552","0.8012709754752201","0.09622058846980787","75","988","5","16307","MARVELD1,KIF14,PTEN,ZPR1,ADGRG6"
"GO:BP","mitochondrial transport","GO:0006839","0.8049553348179782","0.09422821699889779","157","988","10","16307","HSPD1,SREBF1,TIMM13,TOMM40,TIMM8B,SAE1,TIMM50,TOMM34,BCS1L,HSP90AA1"
"GO:BP","glycosyl compound metabolic process","GO:1901657","0.8059655692597939","0.09368351080020909","59","988","4","16307","AKR1C2,AKR1C1,TK1,DTYMK"
"GO:BP","circadian sleep/wake cycle","GO:0042745","0.8059655692597939","0.09368351080020909","11","988","1","16307","PARP1"
"GO:BP","pyrimidine-containing compound transmembrane transport","GO:0072531","0.8059655692597939","0.09368351080020909","11","988","1","16307","SLC29A1"
"GO:BP","regulation of circadian sleep/wake cycle","GO:0042749","0.8059655692597939","0.09368351080020909","11","988","1","16307","PARP1"
"GO:BP","positive regulation of neuroblast proliferation","GO:0002052","0.8059655692597939","0.09368351080020909","11","988","1","16307","KDM1A"
"GO:BP","TRAIL-activated apoptotic signaling pathway","GO:0036462","0.8059655692597939","0.09368351080020909","11","988","1","16307","PTEN"
"GO:BP","transforming growth factor beta activation","GO:0036363","0.8059655692597939","0.09368351080020909","11","988","1","16307","HSP90AB1"
"GO:BP","amyloid precursor protein biosynthetic process","GO:0042983","0.8059655692597939","0.09368351080020909","11","988","1","16307","SOAT1"
"GO:BP","glucocorticoid receptor signaling pathway","GO:0042921","0.8059655692597939","0.09368351080020909","11","988","1","16307","YWHAH"
"GO:BP","purine deoxyribonucleotide metabolic process","GO:0009151","0.8059655692597939","0.09368351080020909","11","988","1","16307","NUDT15"
"GO:BP","oligosaccharide catabolic process","GO:0009313","0.8059655692597939","0.09368351080020909","11","988","1","16307","NEU3"
"GO:BP","omega-hydroxylase P450 pathway","GO:0097267","0.8059655692597939","0.09368351080020909","11","988","1","16307","CYP1B1"
"GO:BP","phosphatidylinositol dephosphorylation","GO:0046856","0.8059655692597939","0.09368351080020909","27","988","2","16307","PTEN,MTMR4"
"GO:BP","sleep","GO:0030431","0.8059655692597939","0.09368351080020909","11","988","1","16307","PARP1"
"GO:BP","dicarboxylic acid biosynthetic process","GO:0043650","0.8059655692597939","0.09368351080020909","11","988","1","16307","KYNU"
"GO:BP","positive regulation of cardiocyte differentiation","GO:1905209","0.8059655692597939","0.09368351080020909","11","988","1","16307","EFNB2"
"GO:BP","peripheral nervous system development","GO:0007422","0.8059655692597939","0.09368351080020909","43","988","3","16307","CDK1,ADGRG6,ETV1"
"GO:BP","inositol phosphate dephosphorylation","GO:0046855","0.8059655692597939","0.09368351080020909","11","988","1","16307","PTEN"
"GO:BP","actin filament network formation","GO:0051639","0.8059655692597939","0.09368351080020909","11","988","1","16307","FHOD1"
"GO:BP","regulation of amyloid precursor protein biosynthetic process","GO:0042984","0.8059655692597939","0.09368351080020909","11","988","1","16307","SOAT1"
"GO:BP","inner ear development","GO:0048839","0.8059655692597939","0.09368351080020909","59","988","4","16307","JAG2,MCM2,PTPN11,FGFR2"
"GO:BP","regulation of protein kinase B signaling","GO:0051896","0.8059655692597939","0.09368351080020909","141","988","9","16307","AKR1C2,C1QBP,HSP90AB1,RACK1,PTEN,MYORG,MTDH,HSP90AA1,CPNE1"
"GO:BP","ether biosynthetic process","GO:1901503","0.8059655692597939","0.09368351080020909","11","988","1","16307","AGPS"
"GO:BP","regulation of microtubule nucleation","GO:0010968","0.8059655692597939","0.09368351080020909","11","988","1","16307","GIT1"
"GO:BP","negative regulation of developmental growth","GO:0048640","0.8059655692597939","0.09368351080020909","60","988","4","16307","PTEN,SEMA4C,NKD1,BCL11A"
"GO:BP","mRNA 3'-end processing","GO:0031124","0.8059655692597939","0.09368351080020909","60","988","4","16307","AHCYL1,NUDT21,CPSF2,SYMPK"
"GO:BP","cellular respiration","GO:0045333","0.8059655692597939","0.09368351080020909","191","988","12","16307","CDK1,CCNB1,TRAP1,GPD2,SNCA,SDHB,NUPR1,DLST,SHMT2,CYC1,UQCC2,LYRM7"
"GO:BP","adhesion of symbiont to host cell","GO:0044650","0.8059655692597939","0.09368351080020909","11","988","1","16307","HSP90AB1"
"GO:BP","fatty acid homeostasis","GO:0055089","0.8059655692597939","0.09368351080020909","11","988","1","16307","POLD1"
"GO:BP","negative regulation of telomerase activity","GO:0051974","0.8059655692597939","0.09368351080020909","11","988","1","16307","PIF1"
"GO:BP","methionine biosynthetic process","GO:0009086","0.8059655692597939","0.09368351080020909","11","988","1","16307","MTAP"
"GO:BP","cellular response to prostaglandin stimulus","GO:0071379","0.8059655692597939","0.09368351080020909","11","988","1","16307","AKR1C2"
"GO:BP","dopamine metabolic process","GO:0042417","0.8059655692597939","0.09368351080020909","27","988","2","16307","SNCA,COMT"
"GO:BP","neuron projection maintenance","GO:1990535","0.8059655692597939","0.09368351080020909","11","988","1","16307","MAP1A"
"GO:BP","neuroblast division","GO:0055057","0.8059655692597939","0.09368351080020909","11","988","1","16307","FGFR2"
"GO:BP","cellular response to vitamin D","GO:0071305","0.8059655692597939","0.09368351080020909","11","988","1","16307","VDR"
"GO:BP","odontogenesis","GO:0042476","0.8059655692597939","0.09368351080020909","59","988","4","16307","COL1A1,HDAC2,FGFR2,WNT6"
"GO:BP","regulation of protein localization to chromatin","GO:1905634","0.8059655692597939","0.09368351080020909","11","988","1","16307","CDCA5"
"GO:BP","detection of molecule of bacterial origin","GO:0032490","0.8059655692597939","0.09368351080020909","11","988","1","16307","SCARB1"
"GO:BP","negative regulation of organ growth","GO:0046621","0.8059655692597939","0.09368351080020909","11","988","1","16307","PTEN"
"GO:BP","hemoglobin biosynthetic process","GO:0042541","0.8059655692597939","0.09368351080020909","11","988","1","16307","PRMT1"
"GO:BP","regulation of smooth muscle contraction","GO:0006940","0.8059655692597939","0.09368351080020909","27","988","2","16307","SRF,F2R"
"GO:BP","negative regulation of ryanodine-sensitive calcium-release channel activity","GO:0060315","0.8059655692597939","0.09368351080020909","11","988","1","16307","CALM1"
"GO:BP","mineralocorticoid metabolic process","GO:0008212","0.8059655692597939","0.09368351080020909","11","988","1","16307","BMP5"
"GO:BP","positive regulation of skeletal muscle tissue development","GO:0048643","0.8059655692597939","0.09368351080020909","11","988","1","16307","NACA"
"GO:BP","MDA-5 signaling pathway","GO:0039530","0.8059655692597939","0.09368351080020909","11","988","1","16307","C1QBP"
"GO:BP","negative regulation of protein polymerization","GO:0032272","0.8059655692597939","0.09368351080020909","59","988","4","16307","STMN1,TBCD,SNCA,PFN2"
"GO:BP","heart field specification","GO:0003128","0.8059655692597939","0.09368351080020909","11","988","1","16307","ROBO1"
"GO:BP","regulation of cell proliferation involved in heart morphogenesis","GO:2000136","0.8059655692597939","0.09368351080020909","11","988","1","16307","NACA"
"GO:BP","negative regulation of G1/S transition of mitotic cell cycle","GO:2000134","0.8059655692597939","0.09368351080020909","59","988","4","16307","PTEN,GTSE1,JADE1,ATM"
"GO:BP","oocyte maturation","GO:0001556","0.8059655692597939","0.09368351080020909","11","988","1","16307","PDE3A"
"GO:BP","B cell proliferation","GO:0042100","0.8059655692597939","0.09368351080020909","76","988","5","16307","HSPD1,CD320,TCF3,CDKN2A,ATM"
"GO:BP","collateral sprouting","GO:0048668","0.8059655692597939","0.09368351080020909","11","988","1","16307","BCL11A"
"GO:BP","copper ion transport","GO:0006825","0.8059655692597939","0.09368351080020909","11","988","1","16307","STEAP3"
"GO:BP","histone mRNA catabolic process","GO:0071044","0.8059655692597939","0.09368351080020909","11","988","1","16307","ATM"
"GO:BP","ribosome disassembly","GO:0032790","0.8059655692597939","0.09368351080020909","11","988","1","16307","DENR"
"GO:BP","regulation of basement membrane organization","GO:0110011","0.8059655692597939","0.09368351080020909","11","988","1","16307","PHLDB1"
"GO:BP","hair follicle morphogenesis","GO:0031069","0.8059655692597939","0.09368351080020909","11","988","1","16307","FGFR2"
"GO:BP","negative regulation of leukocyte apoptotic process","GO:2000107","0.8059655692597939","0.09368351080020909","27","988","2","16307","AURKB,NOC2L"
"GO:BP","mineralocorticoid biosynthetic process","GO:0006705","0.8059655692597939","0.09368351080020909","11","988","1","16307","BMP5"
"GO:BP","negative regulation of programmed necrotic cell death","GO:0062099","0.8059655692597939","0.09368351080020909","11","988","1","16307","NUPR1"
"GO:BP","protein modification by small protein removal","GO:0070646","0.8059655692597939","0.09368351080020909","175","988","11","16307","BRCA1,CDK1,USP1,TAF9,KAT2A,UCHL5,SF3B5,SHMT2,TRRAP,USP5,USP14"
"GO:BP","platelet-derived growth factor receptor-beta signaling pathway","GO:0035791","0.8059655692597939","0.09368351080020909","11","988","1","16307","PTPN2"
"GO:BP","glutamine family amino acid metabolic process","GO:0009064","0.8059655692597939","0.09368351080020909","60","988","4","16307","CPS1,RIMKLB,CAD,AGMAT"
"GO:BP","negative regulation of miRNA maturation","GO:1903799","0.8059655692597939","0.09368351080020909","11","988","1","16307","NCOR2"
"GO:BP","regulation of helicase activity","GO:0051095","0.8059655692597939","0.09368351080020909","11","988","1","16307","MSH2"
"GO:BP","regulation of amino acid transmembrane transport","GO:1903789","0.8059655692597939","0.09368351080020909","11","988","1","16307","ARL6IP1"
"GO:BP","regulation of extracellular matrix assembly","GO:1901201","0.8059655692597939","0.09368351080020909","11","988","1","16307","PHLDB1"
"GO:BP","corticosteroid receptor signaling pathway","GO:0031958","0.8059655692597939","0.09368351080020909","11","988","1","16307","YWHAH"
"GO:BP","negative regulation of release of sequestered calcium ion into cytosol","GO:0051280","0.8059655692597939","0.09368351080020909","11","988","1","16307","CALM1"
"GO:BP","positive regulation of protein localization to cell periphery","GO:1904377","0.8059655692597939","0.09368351080020909","60","988","4","16307","RACK1,GPSM2,KIF5B,STAC"
"GO:BP","regulation of cell communication by electrical coupling involved in cardiac conduction","GO:1901844","0.8059655692597939","0.09368351080020909","11","988","1","16307","CALM1"
"GO:BP","glucan catabolic process","GO:0009251","0.8059655692597939","0.09368351080020909","11","988","1","16307","AGL"
"GO:BP","regulation of toll-like receptor 9 signaling pathway","GO:0034163","0.8059655692597939","0.09368351080020909","11","988","1","16307","HMGB1"
"GO:BP","oligopeptide transmembrane transport","GO:0035672","0.8059655692597939","0.09368351080020909","11","988","1","16307","SLC25A39"
"GO:BP","cellular response to amino acid starvation","GO:0034198","0.8059655692597939","0.09368351080020909","43","988","3","16307","ATF4,SEH1L,SESN3"
"GO:BP","negative regulation of endocytosis","GO:0045806","0.8059655692597939","0.09368351080020909","43","988","3","16307","NEU3,WDR54,ANKRD13B"
"GO:BP","protein kinase B signaling","GO:0043491","0.8059655692597939","0.09368351080020909","158","988","10","16307","AKR1C2,C1QBP,HSP90AB1,RACK1,PTEN,PIK3R3,MYORG,MTDH,HSP90AA1,CPNE1"
"GO:BP","regulation of inositol phosphate biosynthetic process","GO:0010919","0.8059655692597939","0.09368351080020909","11","988","1","16307","SNCA"
"GO:BP","regulation of tooth mineralization","GO:0070170","0.8059655692597939","0.09368351080020909","11","988","1","16307","WNT6"
"GO:BP","regulation of gene expression by genomic imprinting","GO:0006349","0.8059655692597939","0.09368351080020909","11","988","1","16307","KDM1B"
"GO:BP","cochlea development","GO:0090102","0.8059655692597939","0.09368351080020909","11","988","1","16307","MCM2"
"GO:BP","regulation of necrotic cell death","GO:0010939","0.8059655692597939","0.09368351080020909","27","988","2","16307","PARP1,NUPR1"
"GO:BP","regulation of translational initiation in response to stress","GO:0043558","0.8059655692597939","0.09368351080020909","11","988","1","16307","NPM1"
"GO:BP","response to type I interferon","GO:0034340","0.8059655692597939","0.09368351080020909","76","988","5","16307","TTLL12,PTPN11,SHMT2,PTPN2,IRAK1"
"GO:BP","SRP-dependent cotranslational protein targeting to membrane","GO:0006614","0.8059655692597939","0.09368351080020909","11","988","1","16307","SRP72"
"GO:BP","protein auto-ADP-ribosylation","GO:0070213","0.8059655692597939","0.09368351080020909","11","988","1","16307","PARP1"
"GO:BP","regulation of epidermis development","GO:0045682","0.8059655692597939","0.09368351080020909","43","988","3","16307","VDR,SRSF6,SFN"
"GO:BP","negative regulation of cellular response to insulin stimulus","GO:1900077","0.8059655692597939","0.09368351080020909","27","988","2","16307","GRB14,PTPN2"
"GO:BP","regulation of axon extension","GO:0030516","0.8059655692597939","0.09368351080020909","60","988","4","16307","DBN1,SEMA4C,BCL11A,MAPT"
"GO:BP","protein folding in endoplasmic reticulum","GO:0034975","0.8059655692597939","0.09368351080020909","11","988","1","16307","HSP90B1"
"GO:BP","response to macrophage colony-stimulating factor","GO:0036005","0.8059655692597939","0.09368351080020909","11","988","1","16307","PTPN2"
"GO:BP","regulation of amino acid import across plasma membrane","GO:0010958","0.8059655692597939","0.09368351080020909","11","988","1","16307","ARL6IP1"
"GO:BP","regulation of cardiac muscle cell differentiation","GO:2000725","0.8059655692597939","0.09368351080020909","11","988","1","16307","EFNB2"
"GO:BP","negative regulation of sodium ion transmembrane transporter activity","GO:2000650","0.8059655692597939","0.09368351080020909","11","988","1","16307","STK39"
"GO:BP","mitotic G1 DNA damage checkpoint signaling","GO:0031571","0.8059655692597939","0.09368351080020909","27","988","2","16307","GTSE1,ATM"
"GO:BP","vitamin transport","GO:0051180","0.8059655692597939","0.09368351080020909","43","988","3","16307","SCARB1,CD320,SLC19A1"
"GO:BP","peptidyl-glutamic acid modification","GO:0018200","0.8059655692597939","0.09368351080020909","27","988","2","16307","VKORC1L1,AGBL5"
"GO:BP","positive regulation of dendrite development","GO:1900006","0.8059655692597939","0.09368351080020909","11","988","1","16307","BMP5"
"GO:BP","cellular response to macrophage colony-stimulating factor stimulus","GO:0036006","0.8059655692597939","0.09368351080020909","11","988","1","16307","PTPN2"
"GO:BP","neuronal stem cell population maintenance","GO:0097150","0.8059655692597939","0.09368351080020909","11","988","1","16307","SRRT"
"GO:BP","triglyceride metabolic process","GO:0006641","0.8059655692597939","0.09368351080020909","76","988","5","16307","CPS1,SCARB1,SREBF1,SLC27A5,PCK2"
"GO:BP","positive regulation of oxidative stress-induced cell death","GO:1903209","0.8059655692597939","0.09368351080020909","11","988","1","16307","SFPQ"
"GO:BP","regulation of low-density lipoprotein particle clearance","GO:0010988","0.8059655692597939","0.09368351080020909","11","988","1","16307","KHSRP"
"GO:BP","AV node cell to bundle of His cell communication","GO:0086067","0.8059655692597939","0.09368351080020909","11","988","1","16307","GJC1"
"GO:BP","glycolytic process through glucose-6-phosphate","GO:0061620","0.8059655692597939","0.09368351080020909","11","988","1","16307","ENO1"
"GO:BP","glycolytic process through fructose-6-phosphate","GO:0061615","0.8059655692597939","0.09368351080020909","11","988","1","16307","ENO1"
"GO:BP","regulation of myelination","GO:0031641","0.8059655692597939","0.09368351080020909","27","988","2","16307","KIF14,ZPR1"
"GO:BP","positive regulation of integrin activation","GO:0033625","0.8059655692597939","0.09368351080020909","11","988","1","16307","FERMT1"
"GO:BP","establishment of tissue polarity","GO:0007164","0.8125190649033182","0.09016643996734013","44","988","3","16307","RSPO3,SAPCD2,NKD1"
"GO:BP","axon ensheathment","GO:0008366","0.8125190649033182","0.09016643996734013","77","988","5","16307","MARVELD1,KIF14,PTEN,ZPR1,ADGRG6"
"GO:BP","regulation of sodium ion transmembrane transporter activity","GO:2000649","0.8125190649033182","0.09016643996734013","44","988","3","16307","STK39,ANK3,YWHAH"
"GO:BP","positive regulation of miRNA metabolic process","GO:2000630","0.8125190649033182","0.09016643996734013","44","988","3","16307","MYC,SREBF1,SRF"
"GO:BP","biological process involved in interaction with host","GO:0051701","0.8125190649033182","0.09016643996734013","143","988","9","16307","HMGB1,SCARB1,HSP90AB1,TRIM14,LY6E,NECTIN1,THOC1,THOC3,THOC6"
"GO:BP","response to amino acid starvation","GO:1990928","0.8125190649033182","0.09016643996734013","44","988","3","16307","ATF4,SEH1L,SESN3"
"GO:BP","regulation of cellular response to insulin stimulus","GO:1900076","0.8125190649033182","0.09016643996734013","44","988","3","16307","PTPN11,GRB14,PTPN2"
"GO:BP","regulation of nitric oxide metabolic process","GO:0080164","0.8125190649033182","0.09016643996734013","44","988","3","16307","HSP90AB1,KHSRP,HSP90AA1"
"GO:BP","sprouting angiogenesis","GO:0002040","0.8125190649033182","0.09016643996734013","110","988","7","16307","RSPO3,PIK3R3,SRF,HDAC9,EFNB2,E2F8,ROBO1"
"GO:BP","response to nutrient","GO:0007584","0.8125190649033182","0.09016643996734013","44","988","3","16307","KYNU,ENSA,VDR"
"GO:BP","ensheathment of neurons","GO:0007272","0.8125190649033182","0.09016643996734013","77","988","5","16307","MARVELD1,KIF14,PTEN,ZPR1,ADGRG6"
"GO:BP","establishment of planar polarity","GO:0001736","0.8125190649033182","0.09016643996734013","44","988","3","16307","RSPO3,SAPCD2,NKD1"
"GO:BP","positive regulation of stress fiber assembly","GO:0051496","0.8125190649033182","0.09016643996734013","44","988","3","16307","CCDC88A,PFN2,FHOD1"
"GO:BP","macrophage activation","GO:0042116","0.8125190649033182","0.09016643996734013","77","988","5","16307","HSPD1,KARS1,SNCA,EDN2,MAPT"
"GO:BP","cellular response to hypoxia","GO:0071456","0.8194907411180202","0.08645594887086844","94","988","6","16307","MYC,MLST8,ENO1,FAM162A,TWIST1,HILPDA"
"GO:BP","purine nucleoside triphosphate biosynthetic process","GO:0009145","0.8194907411180202","0.08645594887086844","94","988","6","16307","IMPDH2,PARP1,SDHB,ATP5MC2,ENO1,ATP5MC1"
"GO:BP","purine ribonucleoside triphosphate biosynthetic process","GO:0009206","0.8194907411180202","0.08645594887086844","94","988","6","16307","IMPDH2,PARP1,SDHB,ATP5MC2,ENO1,ATP5MC1"
"GO:BP","regeneration","GO:0031099","0.8209817298825155","0.08566650755716697","61","988","4","16307","DHFR,AURKA,NACA,NREP"
"GO:BP","regulation of intracellular steroid hormone receptor signaling pathway","GO:0033143","0.8209817298825155","0.08566650755716697","61","988","4","16307","BRCA1,KDM1A,CARM1,NCOR2"
"GO:BP","energy reserve metabolic process","GO:0006112","0.8209817298825155","0.08566650755716697","61","988","4","16307","MYC,AKT2,GBE1,AGL"
"GO:BP","morphogenesis of a polarized epithelium","GO:0001738","0.8209817298825155","0.08566650755716697","61","988","4","16307","RSPO3,SAPCD2,ACTG1,NKD1"
"GO:BP","positive regulation of phosphatase activity","GO:0010922","0.8222619426989294","0.0849898100185179","28","988","2","16307","HSP90AB1,CALM1"
"GO:BP","regulation of nucleotide biosynthetic process","GO:0030808","0.8222619426989294","0.0849898100185179","28","988","2","16307","PARP1,ENO1"
"GO:BP","regulation of protein binding","GO:0043393","0.8222619426989294","0.0849898100185179","144","988","9","16307","PLK1,AURKB,RACK1,KDM1A,AURKA,RAN,DDX11,RPL11,SYMPK"
"GO:BP","entrainment of circadian clock by photoperiod","GO:0043153","0.8222619426989294","0.0849898100185179","28","988","2","16307","PPP1CC,MTA1"
"GO:BP","regulation of interferon-alpha production","GO:0032647","0.8222619426989294","0.0849898100185179","28","988","2","16307","HSPD1,DHX9"
"GO:BP","interferon-alpha production","GO:0032607","0.8222619426989294","0.0849898100185179","28","988","2","16307","HSPD1,DHX9"
"GO:BP","DNA demethylation","GO:0080111","0.8222619426989294","0.0849898100185179","28","988","2","16307","APEX1,ALKBH2"
"GO:BP","positive regulation of striated muscle cell differentiation","GO:0051155","0.8222619426989294","0.0849898100185179","28","988","2","16307","MYLK3,EFNB2"
"GO:BP","monocyte differentiation","GO:0030224","0.8222619426989294","0.0849898100185179","28","988","2","16307","MYC,ACIN1"
"GO:BP","regulation of keratinocyte differentiation","GO:0045616","0.8222619426989294","0.0849898100185179","28","988","2","16307","VDR,SRSF6"
"GO:BP","regulation of purine nucleotide biosynthetic process","GO:1900371","0.8222619426989294","0.0849898100185179","28","988","2","16307","PARP1,ENO1"
"GO:BP","regulation of androgen receptor signaling pathway","GO:0060765","0.8222619426989294","0.0849898100185179","28","988","2","16307","KDM1A,NCOR2"
