GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0009190	cyclic nucleotide biosynthetic process	0.5404364960263373	0.5404364960263373	+1	ADCY9,NPR1
GO:0051923	sulfation	0.5404364960263373	0.5404364960263373	+1	TPST1,UST
GO:0032925	regulation of activin receptor signaling pathway	0.5404364960263373	0.5404364960263373	+1	FST,FSTL3
GO:0034035	purine ribonucleoside bisphosphate metabolic process	0.5404364960263373	0.5404364960263373	+1	TPST1,PAPSS2
GO:0098543	detection of other organism	0.5404364960263373	0.5404364960263373	+1	HLA-A,HLA-B
GO:0050427	3'-phosphoadenosine 5'-phosphosulfate metabolic process	0.5404364960263373	0.5404364960263373	+1	TPST1,PAPSS2
GO:0034312	diol biosynthetic process	0.5404364960263373	0.5404364960263373	+1	ABCA2,ASAH1
GO:0006941	striated muscle contraction	0.5404364960263373	0.5404364960263373	+1	JUP,BIN1,CACNA2D1,MYH14,ATP1A1,CACNA1D,ATP2A2,ATP1B1,SYNM,GSN
GO:0060350	endochondral bone morphogenesis	0.5404364960263373	0.5404364960263373	+1	FGFR3,CSGALNACT1
GO:2000463	positive regulation of excitatory postsynaptic potential	0.5404364960263373	0.5404364960263373	+1	PRKCZ,PTK2B
GO:0033028	myeloid cell apoptotic process	0.5404364960263373	0.5404364960263373	+1	IRF7,CTSL
GO:0060795	cell fate commitment involved in formation of primary germ layer	0.5404364960263373	0.5404364960263373	+1	KLF4,SOX17
GO:1900016	negative regulation of cytokine production involved in inflammatory response	0.5404364960263373	0.5404364960263373	+1	PPARA,SIRPA
GO:0010888	negative regulation of lipid storage	0.5404364960263373	0.5404364960263373	+1	PPARA,ITGAV
GO:0046794	transport of virus	0.5404364960263373	0.5404364960263373	+1	TPCN1,CTSL
GO:0042178	xenobiotic catabolic process	0.5404364960263373	0.5404364960263373	+1	GSTM4,GSTM3
GO:0003177	pulmonary valve development	0.5404364960263373	0.5404364960263373	+1	TGFB2,TNFRSF1A
GO:0015701	bicarbonate transport	0.5404364960263373	0.5404364960263373	+1	SLC39A8,SLC26A6
GO:0003091	renal water homeostasis	0.5404364960263373	0.5404364960263373	+1	AQP3,WFS1
GO:0061384	heart trabecula morphogenesis	0.5404364960263373	0.5404364960263373	+1	TGFB2,TGFBR3
GO:0070841	inclusion body assembly	0.5404364960263373	0.5404364960263373	+1	DNAJB6,CLU
GO:0007269	neurotransmitter secretion	0.5404364960263373	0.5404364960263373	+1	STX11,STX3,GSK3B,SLC38A2,SNAP25,PIP5K1C,MCTP2
GO:1990182	exosomal secretion	0.5404364960263373	0.5404364960263373	+1	SDCBP,SDC4
GO:0043304	regulation of mast cell degranulation	0.5404364960263373	0.5404364960263373	+1	VAMP8,UNC13D
GO:0007568	aging	0.5404364960263373	0.5404364960263373	+1	TPRA1,LOXL2
GO:0099643	signal release from synapse	0.5404364960263373	0.5404364960263373	+1	STX11,STX3,GSK3B,SLC38A2,SNAP25,PIP5K1C,MCTP2
GO:0098869	cellular oxidant detoxification	0.5404364960263373	0.5404364960263373	+1	SESN1,NQO1
GO:0035024	negative regulation of Rho protein signal transduction	0.5404364960263373	0.5404364960263373	+1	ABL2,HEG1
GO:0046685	response to arsenic-containing substance	0.5404364960263373	0.5404364960263373	+1	MKNK2,SLC38A2
GO:1900164	nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry	0.5417381756172935	0.5417381756172935	+1	CITED2
GO:0007172	signal complex assembly	0.5417381756172935	0.5417381756172935	+1	PTK2B
GO:0002727	regulation of natural killer cell cytokine production	0.5417381756172935	0.5417381756172935	+1	HLA-E
GO:0006750	glutathione biosynthetic process	0.5417381756172935	0.5417381756172935	+1	GCLM
GO:0072203	cell proliferation involved in metanephros development	0.5417381756172935	0.5417381756172935	+1	STAT1
GO:0006689	ganglioside catabolic process	0.5417381756172935	0.5417381756172935	+1	NEU1
GO:0009128	purine nucleoside monophosphate catabolic process	0.5417381756172935	0.5417381756172935	+1	NT5E
GO:0097021	lymphocyte migration into lymphoid organs	0.5417381756172935	0.5417381756172935	+1	NEDD9
GO:0090317	negative regulation of intracellular protein transport	0.5417381756172935	0.5417381756172935	+1	YOD1,ERLEC1,CHP1
GO:0009138	pyrimidine nucleoside diphosphate metabolic process	0.5417381756172935	0.5417381756172935	+1	ENTPD7
GO:0002370	natural killer cell cytokine production	0.5417381756172935	0.5417381756172935	+1	HLA-E
GO:0097012	response to granulocyte macrophage colony-stimulating factor	0.5417381756172935	0.5417381756172935	+1	PDE2A
GO:0097011	cellular response to granulocyte macrophage colony-stimulating factor stimulus	0.5417381756172935	0.5417381756172935	+1	PDE2A
GO:0008216	spermidine metabolic process	0.5417381756172935	0.5417381756172935	+1	SAT1
GO:0090673	endothelial cell-matrix adhesion	0.5417381756172935	0.5417381756172935	+1	RRAS
GO:0006636	unsaturated fatty acid biosynthetic process	0.5417381756172935	0.5417381756172935	+1	PNPLA8,PTGES,PTGS1
GO:0006584	catecholamine metabolic process	0.5417381756172935	0.5417381756172935	+1	TGFB2,ALDH2,MAOB
GO:1900028	negative regulation of ruffle assembly	0.5417381756172935	0.5417381756172935	+1	EVL
GO:0097035	regulation of membrane lipid distribution	0.5417381756172935	0.5417381756172935	+1	ANO6,ABCA7,ABCA2,ATP9B
GO:0006868	glutamine transport	0.5417381756172935	0.5417381756172935	+1	SLC38A2
GO:0090166	Golgi disassembly	0.5417381756172935	0.5417381756172935	+1	GOLGA2
GO:0098903	regulation of membrane repolarization during action potential	0.5417381756172935	0.5417381756172935	+1	CACNA2D1
GO:0098907	regulation of SA node cell action potential	0.5417381756172935	0.5417381756172935	+1	HCN2
GO:0086010	membrane depolarization during action potential	0.5417381756172935	0.5417381756172935	+1	CACNA2D1,CACNA1D,HCN2
GO:0098661	inorganic anion transmembrane transport	0.5417381756172935	0.5417381756172935	+1	ANO6,SLC12A6,SLC12A4,GABRE,SLC12A7
GO:0072498	embryonic skeletal joint development	0.5417381756172935	0.5417381756172935	+1	WNT9A
GO:0086028	bundle of His cell to Purkinje myocyte signaling	0.5417381756172935	0.5417381756172935	+1	CACNA2D1
GO:1900045	negative regulation of protein K63-linked ubiquitination	0.5417381756172935	0.5417381756172935	+1	PARP10
GO:0086042	cardiac muscle cell-cardiac muscle cell adhesion	0.5417381756172935	0.5417381756172935	+1	JUP
GO:0086043	bundle of His cell action potential	0.5417381756172935	0.5417381756172935	+1	CACNA2D1
GO:0097647	amylin receptor signaling pathway	0.5417381756172935	0.5417381756172935	+1	ADM
GO:0072205	metanephric collecting duct development	0.5417381756172935	0.5417381756172935	+1	WNT7B
GO:0007565	female pregnancy	0.5417381756172935	0.5417381756172935	+1	TIMP1,PSG4,MAGED2,CALR,APOL2,PAPPA
GO:1901098	positive regulation of autophagosome maturation	0.5417381756172935	0.5417381756172935	+1	TOM1
GO:0003190	atrioventricular valve formation	0.5417381756172935	0.5417381756172935	+1	OLFM1
GO:0006930	substrate-dependent cell migration, cell extension	0.5417381756172935	0.5417381756172935	+1	SDCBP
GO:0140507	granzyme-mediated programmed cell death signaling pathway	0.5417381756172935	0.5417381756172935	+1	LAMP1
GO:0002315	marginal zone B cell differentiation	0.5417381756172935	0.5417381756172935	+1	PTK2B
GO:0071907	determination of digestive tract left/right asymmetry	0.5417381756172935	0.5417381756172935	+1	MEGF8
GO:0006361	transcription initiation at RNA polymerase I promoter	0.5417381756172935	0.5417381756172935	+1	CAVIN1
GO:0002467	germinal center formation	0.5417381756172935	0.5417381756172935	+1	TNFAIP3
GO:0003176	aortic valve development	0.5417381756172935	0.5417381756172935	+1	TNFRSF1A,BMP2,EFNA1
GO:0002729	positive regulation of natural killer cell cytokine production	0.5417381756172935	0.5417381756172935	+1	HLA-E
GO:1901334	lactone metabolic process	0.5417381756172935	0.5417381756172935	+1	SLC2A3
GO:0002934	desmosome organization	0.5417381756172935	0.5417381756172935	+1	JUP
GO:0019367	fatty acid elongation, saturated fatty acid	0.5417381756172935	0.5417381756172935	+1	ELOVL1
GO:0042180	cellular ketone metabolic process	0.5417381756172935	0.5417381756172935	+1	PRKAG2,PPARGC1A,BMP2,ERLIN2,PPARA,ADM,ATP2B4,ACADVL,NQO1,PDK4,IRS2,AKR1B1
GO:2000766	negative regulation of cytoplasmic translation	0.5417381756172935	0.5417381756172935	+1	CPEB4
GO:0032344	regulation of aldosterone metabolic process	0.5417381756172935	0.5417381756172935	+1	BMP2
GO:1903764	regulation of potassium ion export across plasma membrane	0.5417381756172935	0.5417381756172935	+1	ANO6
GO:0032347	regulation of aldosterone biosynthetic process	0.5417381756172935	0.5417381756172935	+1	BMP2
GO:0001502	cartilage condensation	0.5417381756172935	0.5417381756172935	+1	BMP1
GO:0032483	regulation of Rab protein signal transduction	0.5417381756172935	0.5417381756172935	+1	MADD
GO:2000643	positive regulation of early endosome to late endosome transport	0.5417381756172935	0.5417381756172935	+1	DAB2
GO:0070358	actin polymerization-dependent cell motility	0.5417381756172935	0.5417381756172935	+1	EPS8
GO:0050922	negative regulation of chemotaxis	0.5417381756172935	0.5417381756172935	+1	SEMA4B,SEMA5A,DUSP1,SEMA3B
GO:0001504	neurotransmitter uptake	0.5417381756172935	0.5417381756172935	+1	SNAP25,SLC22A3,ITGB1
GO:0032754	positive regulation of interleukin-5 production	0.5417381756172935	0.5417381756172935	+1	PRKCZ
GO:1904026	regulation of collagen fibril organization	0.5417381756172935	0.5417381756172935	+1	TNXB
GO:1902930	regulation of alcohol biosynthetic process	0.5417381756172935	0.5417381756172935	+1	BMP2,ERLIN2,PTK2B
GO:0032329	serine transport	0.5417381756172935	0.5417381756172935	+1	SLC38A2
GO:0032908	regulation of transforming growth factor beta1 production	0.5417381756172935	0.5417381756172935	+1	ATP6AP2
GO:0010763	positive regulation of fibroblast migration	0.5417381756172935	0.5417381756172935	+1	ITGB1
GO:1904124	microglial cell migration	0.5417381756172935	0.5417381756172935	+1	CSF1
GO:2000535	regulation of entry of bacterium into host cell	0.5417381756172935	0.5417381756172935	+1	ITGAV
GO:0070672	response to interleukin-15	0.5417381756172935	0.5417381756172935	+1	IL15RA
GO:0061326	renal tubule development	0.5417381756172935	0.5417381756172935	+1	BMP2,STAT1,WNT7B,COL4A1
GO:0001561	fatty acid alpha-oxidation	0.5417381756172935	0.5417381756172935	+1	SLC27A2
GO:0048813	dendrite morphogenesis	0.5417381756172935	0.5417381756172935	+1	MINK1,GSK3B,OBSL1,WASL,EFNA1,RAPGEF2,SDC2
GO:0033860	regulation of NAD(P)H oxidase activity	0.5417381756172935	0.5417381756172935	+1	RFK
GO:0010667	negative regulation of cardiac muscle cell apoptotic process	0.5417381756172935	0.5417381756172935	+1	PPP1R10
GO:0070874	negative regulation of glycogen metabolic process	0.5417381756172935	0.5417381756172935	+1	GSK3B
GO:0010612	regulation of cardiac muscle adaptation	0.5417381756172935	0.5417381756172935	+1	ATP2B4
GO:0034139	regulation of toll-like receptor 3 signaling pathway	0.5417381756172935	0.5417381756172935	+1	TNFAIP3
GO:2000553	positive regulation of T-helper 2 cell cytokine production	0.5417381756172935	0.5417381756172935	+1	PRKCZ
GO:0032074	negative regulation of nuclease activity	0.5417381756172935	0.5417381756172935	+1	TMBIM6
GO:1903719	regulation of I-kappaB phosphorylation	0.5417381756172935	0.5417381756172935	+1	SIRPA
GO:0031946	regulation of glucocorticoid biosynthetic process	0.5417381756172935	0.5417381756172935	+1	BMP2
GO:0016139	glycoside catabolic process	0.5417381756172935	0.5417381756172935	+1	FUCA1
GO:0061000	negative regulation of dendritic spine development	0.5417381756172935	0.5417381756172935	+1	EFNA1
GO:1903201	regulation of oxidative stress-induced cell death	0.5417381756172935	0.5417381756172935	+1	P4HB,GPR37,TXN,STK26
GO:0060926	cardiac pacemaker cell development	0.5417381756172935	0.5417381756172935	+1	TBX3
GO:1903242	regulation of cardiac muscle hypertrophy in response to stress	0.5417381756172935	0.5417381756172935	+1	ATP2B4
GO:1903044	protein localization to membrane raft	0.5417381756172935	0.5417381756172935	+1	ATP1B1
GO:0060674	placenta blood vessel development	0.5417381756172935	0.5417381756172935	+1	ITGB8
GO:0019368	fatty acid elongation, unsaturated fatty acid	0.5417381756172935	0.5417381756172935	+1	ELOVL1
GO:0060372	regulation of atrial cardiac muscle cell membrane repolarization	0.5417381756172935	0.5417381756172935	+1	CACNA1D
GO:0019852	L-ascorbic acid metabolic process	0.5417381756172935	0.5417381756172935	+1	SLC2A3
GO:0060347	heart trabecula formation	0.5417381756172935	0.5417381756172935	+1	TGFBR3
GO:0021559	trigeminal nerve development	0.5417381756172935	0.5417381756172935	+1	PLXNA3
GO:2001269	positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	0.5417381756172935	0.5417381756172935	+1	GSN
GO:0030091	protein repair	0.5417381756172935	0.5417381756172935	+1	FN3K
GO:0015780	nucleotide-sugar transmembrane transport	0.5417381756172935	0.5417381756172935	+1	SLC35C1
GO:0060048	cardiac muscle contraction	0.5417381756172935	0.5417381756172935	+1	JUP,BIN1,CACNA2D1,ATP1A1,CACNA1D,ATP2A2,ATP1B1,GSN
GO:0051969	regulation of transmission of nerve impulse	0.5417381756172935	0.5417381756172935	+1	TYMP
GO:0014874	response to stimulus involved in regulation of muscle adaptation	0.5417381756172935	0.5417381756172935	+1	FBXO32
GO:0031086	nuclear-transcribed mRNA catabolic process, deadenylation-independent decay	0.5417381756172935	0.5417381756172935	+1	ZFP36L1
GO:0051890	regulation of cardioblast differentiation	0.5417381756172935	0.5417381756172935	+1	TGFB2
GO:0031204	post-translational protein targeting to membrane, translocation	0.5417381756172935	0.5417381756172935	+1	SEC61G
GO:2001033	negative regulation of double-strand break repair via nonhomologous end joining	0.5417381756172935	0.5417381756172935	+1	ERCC6
GO:0014047	glutamate secretion	0.5417381756172935	0.5417381756172935	+1	SLC38A2
GO:0051665	membrane raft localization	0.5417381756172935	0.5417381756172935	+1	GSN
GO:0031620	regulation of fever generation	0.5417381756172935	0.5417381756172935	+1	PTGES
GO:0070162	adiponectin secretion	0.5417381756172935	0.5417381756172935	+1	RAB11FIP5
GO:0070163	regulation of adiponectin secretion	0.5417381756172935	0.5417381756172935	+1	RAB11FIP5
GO:0031666	positive regulation of lipopolysaccharide-mediated signaling pathway	0.5417381756172935	0.5417381756172935	+1	SASH1
GO:0034334	adherens junction maintenance	0.5417381756172935	0.5417381756172935	+1	PLEKHA7
GO:2000271	positive regulation of fibroblast apoptotic process	0.5417381756172935	0.5417381756172935	+1	STK17A
GO:1904139	regulation of microglial cell migration	0.5417381756172935	0.5417381756172935	+1	CSF1
GO:0034625	fatty acid elongation, monounsaturated fatty acid	0.5417381756172935	0.5417381756172935	+1	ELOVL1
GO:0038171	cannabinoid signaling pathway	0.5417381756172935	0.5417381756172935	+1	MGLL
GO:0038196	type III interferon-mediated signaling pathway	0.5417381756172935	0.5417381756172935	+1	JAK1
GO:0039533	regulation of MDA-5 signaling pathway	0.5417381756172935	0.5417381756172935	+1	RIOK3
GO:0034392	negative regulation of smooth muscle cell apoptotic process	0.5417381756172935	0.5417381756172935	+1	LYPD3
GO:0009712	catechol-containing compound metabolic process	0.5417381756172935	0.5417381756172935	+1	TGFB2,ALDH2,MAOB
GO:2000018	regulation of male gonad development	0.5417381756172935	0.5417381756172935	+1	CITED2
GO:0045931	positive regulation of mitotic cell cycle	0.5417381756172935	0.5417381756172935	+1	ADAMTS1,MDM2,HYAL1,APP,PPP1R10,EGFR,RRM2B
GO:0042420	dopamine catabolic process	0.5417381756172935	0.5417381756172935	+1	MAOB
GO:0001714	endodermal cell fate specification	0.5417381756172935	0.5417381756172935	+1	SOX17
GO:0042590	antigen processing and presentation of exogenous peptide antigen via MHC class I	0.5417381756172935	0.5417381756172935	+1	HLA-A
GO:0042723	thiamine-containing compound metabolic process	0.5417381756172935	0.5417381756172935	+1	SLC19A2
GO:0045722	positive regulation of gluconeogenesis	0.5417381756172935	0.5417381756172935	+1	PPARGC1A
GO:0045685	regulation of glial cell differentiation	0.5417381756172935	0.5417381756172935	+1	BIN1,BMP2,LDLR
GO:1990709	presynaptic active zone organization	0.5417381756172935	0.5417381756172935	+1	CAST
GO:0038107	nodal signaling pathway involved in determination of left/right asymmetry	0.5417381756172935	0.5417381756172935	+1	CITED2
GO:0045664	regulation of neuron differentiation	0.5417381756172935	0.5417381756172935	+1	BIN1,YWHAG,GSK3B,BMP2,CALR,GDPD5,GPRC5B
GO:0045628	regulation of T-helper 2 cell differentiation	0.5417381756172935	0.5417381756172935	+1	PRKCZ
GO:1990264	peptidyl-tyrosine dephosphorylation involved in inactivation of protein kinase activity	0.5417381756172935	0.5417381756172935	+1	DUSP10
GO:0043300	regulation of leukocyte degranulation	0.5417381756172935	0.5417381756172935	+1	VAMP8,UNC13D,LAMP1
GO:0045054	constitutive secretory pathway	0.5417381756172935	0.5417381756172935	+1	TMEM167B
GO:0044829	positive regulation by host of viral genome replication	0.5417381756172935	0.5417381756172935	+1	TBC1D20
GO:0044528	regulation of mitochondrial mRNA stability	0.5417381756172935	0.5417381756172935	+1	FASTK
GO:0043618	regulation of transcription from RNA polymerase II promoter in response to stress	0.5417381756172935	0.5417381756172935	+1	HMOX1,CITED2,MUC1
GO:0043627	response to estrogen	0.5417381756172935	0.5417381756172935	+1	CITED2,WBP2,GSTM3
GO:1902513	regulation of organelle transport along microtubule	0.5417381756172935	0.5417381756172935	+1	LAMP1
GO:0009169	purine ribonucleoside monophosphate catabolic process	0.5417381756172935	0.5417381756172935	+1	NT5E
GO:0009158	ribonucleoside monophosphate catabolic process	0.5417381756172935	0.5417381756172935	+1	NT5E
GO:0044062	regulation of excretion	0.5417381756172935	0.5417381756172935	+1	NPR1
GO:1990456	mitochondrion-endoplasmic reticulum membrane tethering	0.5417381756172935	0.5417381756172935	+1	ATP2A2
GO:1904781	positive regulation of protein localization to centrosome	0.5417381756172935	0.5417381756172935	+1	GSK3B
GO:0016081	synaptic vesicle docking	0.5417381756172935	0.5417381756172935	+1	SNAP25
GO:0035810	positive regulation of urine volume	0.5417381756172935	0.5417381756172935	+1	NPR1
GO:1904587	response to glycoprotein	0.5417381756172935	0.5417381756172935	+1	MAN1B1
GO:0035701	hematopoietic stem cell migration	0.5417381756172935	0.5417381756172935	+1	GAS6
GO:0010390	histone monoubiquitination	0.5417381756172935	0.5417381756172935	+1	DTX3L,DDB2,BCOR
GO:0035654	clathrin-coated vesicle cargo loading, AP-3-mediated	0.5417381756172935	0.5417381756172935	+1	AP3S1
GO:0035790	platelet-derived growth factor receptor-alpha signaling pathway	0.5417381756172935	0.5417381756172935	+1	PDGFA
GO:0036089	cleavage furrow formation	0.5417381756172935	0.5417381756172935	+1	SPIRE2
GO:0071230	cellular response to amino acid stimulus	0.5417381756172935	0.5417381756172935	+1	CAPN2,SESN1,CPEB4
GO:0035652	clathrin-coated vesicle cargo loading	0.5417381756172935	0.5417381756172935	+1	AP3S1
GO:0048016	inositol phosphate-mediated signaling	0.5417381756172935	0.5417381756172935	+1	GSK3B,ATP2B4,FHL2,CHP1
GO:0035304	regulation of protein dephosphorylation	0.5417381756172935	0.5417381756172935	+1	ITGA1,GNA12,GSK3B,PPP1R15B,LGALS3,SMPD1
GO:0034626	fatty acid elongation, polyunsaturated fatty acid	0.5417381756172935	0.5417381756172935	+1	ELOVL1
GO:0071358	cellular response to type III interferon	0.5417381756172935	0.5417381756172935	+1	JAK1
GO:0036438	maintenance of lens transparency	0.5417381756172935	0.5417381756172935	+1	CHMP4B
GO:0001660	fever generation	0.5417381756172935	0.5417381756172935	+1	PTGES
GO:2000064	regulation of cortisol biosynthetic process	0.5417381756172935	0.5417381756172935	+1	BMP2
GO:0007416	synapse assembly	0.5419661528955844	0.5419661528955844	+1	PLXNB2,APP,OBSL1,CLSTN1,SDK1,PLXND1,AGRN,WNT5A,DNER
GO:0046578	regulation of Ras protein signal transduction	0.5440337187537532	0.5440337187537532	+1	ARHGAP17,TGFB2,ABL2,EPS8L2,AKAP13,AUTS2,MADD,EPS8,HEG1,SQSTM1
GO:0014706	striated muscle tissue development	0.5440337187537532	0.5440337187537532	+1	TGFB2,NEBL,ALPK2,BMP2,OBSL1,TBX3,AKAP13,MTPN,TGFBR3,ADPRHL1
GO:0009743	response to carbohydrate	0.5479623008518334	0.5479623008518334	+1	PRKAA2,SLC26A6,ZFP36L1,GAS6,RAB11FIP5,IRS2,LPL
GO:0045671	negative regulation of osteoclast differentiation	0.5491477901327136	0.5491477901327136	+1	FSTL3,FBN1
GO:2000679	positive regulation of transcription regulatory region DNA binding	0.5491477901327136	0.5491477901327136	+1	PAX6,NIBAN2
GO:1901861	regulation of muscle tissue development	0.5491477901327136	0.5491477901327136	+1	NIBAN2,MTPN
GO:0035268	protein mannosylation	0.5491477901327136	0.5491477901327136	+1	DPY19L1,TMTC1
GO:0097734	extracellular exosome biogenesis	0.5491477901327136	0.5491477901327136	+1	SDCBP,SDC4
GO:0016973	poly(A)+ mRNA export from nucleus	0.5491477901327136	0.5491477901327136	+1	MCM3AP,PCID2
GO:0120255	olefinic compound biosynthetic process	0.5491477901327136	0.5491477901327136	+1	BMP2,ADM
GO:0035493	SNARE complex assembly	0.5491477901327136	0.5491477901327136	+1	VAMP8,VAMP3
GO:1901018	positive regulation of potassium ion transmembrane transporter activity	0.5491477901327136	0.5491477901327136	+1	ATP1B3,ATP1B1
GO:0060421	positive regulation of heart growth	0.5491477901327136	0.5491477901327136	+1	TGFBR3,BASP1
GO:1903901	negative regulation of viral life cycle	0.5491477901327136	0.5491477901327136	+1	IFITM3,GSN
GO:0046514	ceramide catabolic process	0.5491477901327136	0.5491477901327136	+1	NEU1,ASAH1
GO:0006670	sphingosine metabolic process	0.5491477901327136	0.5491477901327136	+1	ABCA2,ASAH1
GO:0046622	positive regulation of organ growth	0.5491477901327136	0.5491477901327136	+1	TGFBR3,BASP1
GO:0021536	diencephalon development	0.5491477901327136	0.5491477901327136	+1	BMP2,SEMA5A
GO:0003209	cardiac atrium morphogenesis	0.5491477901327136	0.5491477901327136	+1	TGFB2,BMP2
GO:1900048	positive regulation of hemostasis	0.5491477901327136	0.5491477901327136	+1	ANO6,SERPINE1
GO:0050820	positive regulation of coagulation	0.5491477901327136	0.5491477901327136	+1	ANO6,SERPINE1
GO:0090266	regulation of mitotic cell cycle spindle assembly checkpoint	0.5491477901327136	0.5491477901327136	+1	PCID2,DUSP1
GO:0033006	regulation of mast cell activation involved in immune response	0.5491477901327136	0.5491477901327136	+1	VAMP8,UNC13D
GO:0030194	positive regulation of blood coagulation	0.5491477901327136	0.5491477901327136	+1	ANO6,SERPINE1
GO:1903504	regulation of mitotic spindle checkpoint	0.5491477901327136	0.5491477901327136	+1	PCID2,DUSP1
GO:0032892	positive regulation of organic acid transport	0.5491477901327136	0.5491477901327136	+1	ACSL1,ITGB1
GO:1903798	regulation of miRNA maturation	0.5491477901327136	0.5491477901327136	+1	EGFR,STAT3
GO:0036010	protein localization to endosome	0.5491477901327136	0.5491477901327136	+1	WASHC2C,DTX3L
GO:0090231	regulation of spindle checkpoint	0.5491477901327136	0.5491477901327136	+1	PCID2,DUSP1
GO:0036498	IRE1-mediated unfolded protein response	0.5491477901327136	0.5491477901327136	+1	DNAJB9,DNAJC10
GO:0071676	negative regulation of mononuclear cell migration	0.5491477901327136	0.5491477901327136	+1	WASL,DUSP1
GO:1902414	protein localization to cell junction	0.5491477901327136	0.5491477901327136	+1	STX3,ZDHHC7,WNT5A,HEG1,JAK1
GO:1902742	apoptotic process involved in development	0.5491477901327136	0.5491477901327136	+1	TGFB2,TNFRSF1A
GO:0009435	NAD biosynthetic process	0.5491477901327136	0.5491477901327136	+1	PARP9,PARP10
GO:1902774	late endosome to lysosome transport	0.5491477901327136	0.5491477901327136	+1	ARL8B,CHMP4B
GO:0014888	striated muscle adaptation	0.5491477901327136	0.5491477901327136	+1	ATP2B4,GSN
GO:0062098	regulation of programmed necrotic cell death	0.5491477901327136	0.5491477901327136	+1	CYLD,ASAH1
GO:0007519	skeletal muscle tissue development	0.5491477901327136	0.5491477901327136	+1	MYH14,SVIL,GPC1,IGSF8,NIBAN2
GO:0014003	oligodendrocyte development	0.5491477901327136	0.5491477901327136	+1	ABCA2,CLU
GO:0009119	ribonucleoside metabolic process	0.5491477901327136	0.5491477901327136	+1	CDA,UPP1
GO:0097553	calcium ion transmembrane import into cytosol	0.5513074966369355	0.5513074966369355	+1	TMBIM6,CACNA2D1,CACNA1D,IBTK,PTK2B,SLC8B1,UBASH3B,ITPR2,ATP2B4,ITPR1
GO:0046173	polyol biosynthetic process	0.5513074966369355	0.5513074966369355	+1	ABCA2,PTK2B,ITPKB,ASAH1
GO:0001836	release of cytochrome c from mitochondria	0.5513074966369355	0.5513074966369355	+1	BID,PMAIP1,MFF,CLU
GO:0099565	chemical synaptic transmission, postsynaptic	0.5513074966369355	0.5513074966369355	+1	GSK3B,APP,PRKCZ,PTK2B
GO:0001659	temperature homeostasis	0.5513074966369355	0.5513074966369355	+1	DECR1,RHEB,LGR4,PPARGC1A,ACSL1,ACADVL,WNT10B,STAT3,EPAS1,PTGES,ALPL
GO:0003015	heart process	0.5513074966369355	0.5513074966369355	+1	JUP,TGFB2,BIN1,CACNA2D1,ATP1A1,CACNA1D,ATP2A2,AKAP13,ATP1B1,ADM,ATP2B4,HCN2,GSN
GO:1901016	regulation of potassium ion transmembrane transporter activity	0.5513074966369355	0.5513074966369355	+1	ATP1B3,CACNA1D,ATP1B1,ITGB1
GO:0045104	intermediate filament cytoskeleton organization	0.5520362034439228	0.5520362034439228	+1	PPL,KRT17,MTM1,DNAJB6,SYNM,PLEC
GO:0001678	cellular glucose homeostasis	0.5520362034439228	0.5520362034439228	+1	PRKAA2,PPARGC1A,HK2,GAS6,FOXK1,RAB11FIP5
GO:0045453	bone resorption	0.5531343873525603	0.5531343873525603	+1	PTK2B,UBASH3B,TNFAIP3
GO:1990748	cellular detoxification	0.5531343873525603	0.5531343873525603	+1	SESN1,NQO1,GSTM3
GO:0009948	anterior/posterior axis specification	0.5531343873525603	0.5531343873525603	+1	WLS,TBX3,BASP1
GO:0019674	NAD metabolic process	0.5531343873525603	0.5531343873525603	+1	PARP9,PARP10,PC
GO:0006882	cellular zinc ion homeostasis	0.5531343873525603	0.5531343873525603	+1	SLC39A8,SLC39A7,SLC39A13
GO:0098703	calcium ion import across plasma membrane	0.5531343873525603	0.5531343873525603	+1	CACNA2D1,CACNA1D,ATP2B4
GO:0048008	platelet-derived growth factor receptor signaling pathway	0.5531343873525603	0.5531343873525603	+1	PDGFA,LRP1,PTPRJ
GO:0007589	body fluid secretion	0.5531343873525603	0.5531343873525603	+1	VAMP8,NPR1,COPA
GO:0010677	negative regulation of cellular carbohydrate metabolic process	0.5531343873525603	0.5531343873525603	+1	MIDN,GSK3B,PPARA
GO:0070228	regulation of lymphocyte apoptotic process	0.5531343873525603	0.5531343873525603	+1	FNIP1,LGALS3,IRS2
GO:0001913	T cell mediated cytotoxicity	0.5531343873525603	0.5531343873525603	+1	HLA-A,HLA-E,HLA-B
GO:0002347	response to tumor cell	0.5531343873525603	0.5531343873525603	+1	KLF4,HLA-A,TNFRSF10B
GO:0051208	sequestering of calcium ion	0.5552942664593868	0.5552942664593868	+1	IBTK,PTK2B,SLC8B1,UBASH3B,ITPR2,CALR,ITPR1
GO:0015748	organophosphate ester transport	0.5581461104767335	0.5581461104767335	+1	ANO6,OSBPL2,CD47,SCARB2,ABCA7,ATP9B,OSBPL5,LDLR
GO:0016482	cytosolic transport	0.5605876472540272	0.5605876472540272	+1	WASHC2C,ARL8B,WIPI1,DENND5A,VAMP3,SORT1,RILP,SNX8,LAMP1,LMTK2,DAB2
